"id","description","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper","fold_enrichment_final","term_name_final","padj_final","neglog10_padj","dataset"
"GO:0042421","norepinephrine biosynthetic process",0.0014456208041346,26,4.06265025464153,4.71103063547459e-09,9.63546693221426e-08,450256,2,10,2.91010342084328,0.147218863290784,0.566743497133125,4.06265025464153,"norepinephrine biosynthetic process",9.63546693221426e-08,7.01612723470126,"mouse_specific"
"GO:0006942","regulation of striated muscle contraction",0.0102300769940425,89,1.96517659153227,5.02426903782816e-09,1.02324049425726e-07,285308,10,93,1.56457173163617,0.105265132672418,0.527165282383947,1.96517659153227,"regulation of striated muscle contraction",1.02324049425726e-07,6.99002228119117,"mouse_specific"
"GO:1902093","positive regulation of flagellated sperm motility",0.00115064752046345,23,4.51518976998879,5.30566341133042e-09,1.07143059437246e-07,278165,2,11,2.64554856440298,0.172106441713288,0.586625100161719,4.51518976998879,"positive regulation of flagellated sperm motility",1.07143059437246e-07,6.97003595664019,"mouse_specific"
"GO:2000155","positive regulation of cilium-dependent cell motility",0.00115064752046345,23,4.51518976998879,5.30566341133042e-09,1.07143059437246e-07,278165,2,11,2.64554856440298,0.172106441713288,0.586625100161719,4.51518976998879,"positive regulation of cilium-dependent cell motility",1.07143059437246e-07,6.97003595664019,"mouse_specific"
"GO:0009154","purine ribonucleotide catabolic process",0.0113763500690527,96,1.90615741789855,5.54010489778711e-09,1.11407319499198e-07,372133,13,141,1.3415370379774,0.171824854958907,0.586625100161719,1.90615741789855,"purine ribonucleotide catabolic process",1.11407319499198e-07,6.95308627492813,"mouse_specific"
"GO:1901722","regulation of cell proliferation involved in kidney development",0.00189294181072083,30,3.57992945654749,5.58633368669712e-09,1.11866916420638e-07,443711,3,15,2.91010342084328,0.0792521326894032,0.486282957758313,3.57992945654749,"regulation of cell proliferation involved in kidney development",1.11866916420638e-07,6.95129833295647,"mouse_specific"
"GO:0060065","uterus development",0.00261025898895294,36,3.11536817292516,6.35501209032467e-09,1.26729532767891e-07,361994,5,28,2.59830662575293,0.0398281467944591,0.408365586312933,3.11536817292516,"uterus development",1.26729532767891e-07,6.89712216630399,"mouse_specific"
"GO:0060180","female mating behavior",0.000972388538544086,21,4.8783161415223,6.53868634522648e-09,1.29851256631759e-07,173640,1,14,1.03932265030117,0.63108643025262,0.819162100583011,4.8783161415223,"female mating behavior",1.29851256631759e-07,6.88655384314213,"mouse_specific"
"GO:0002438","acute inflammatory response to antigenic stimulus",0.00180000187928392,29,3.6392803908691,6.98378664914353e-09,1.38117367366946e-07,419584,5,29,2.50870984555455,0.0455014524953001,0.413225714691663,3.6392803908691,"acute inflammatory response to antigenic stimulus",1.38117367366946e-07,6.85975170826137,"mouse_specific"
"GO:0001836","release of cytochrome c from mitochondria",0.00351216844582285,43,2.76556325858979,7.22533694191629e-09,1.42306430469183e-07,262354,4,63,0.923842355823263,0.637026155318184,0.821126827081097,2.76556325858979,"release of cytochrome c from mitochondria",1.42306430469183e-07,6.84677547479848,"mouse_specific"
"GO:0038060","nitric oxide-cGMP-mediated signaling",0.0015857876900419,27,3.84599929186971,7.42206751734808e-09,1.45582029254213e-07,363312,3,12,3.6376292760541,0.0446227859960247,0.413225714691663,3.84599929186971,"nitric oxide-cGMP-mediated signaling",1.45582029254213e-07,6.8368922313239,"mouse_specific"
"GO:0042997","negative regulation of Golgi to plasma membrane protein transport",0.000634786501532193,17,6.04939184189446,8.33038816652486e-09,1.62731582714237e-07,527066,1,5,2.91010342084328,0.2995620335765,0.656724913582535,6.04939184189446,"negative regulation of Golgi to plasma membrane protein transport",1.62731582714237e-07,6.78852815162725,"mouse_specific"
"GO:0072205","metanephric collecting duct development",0.000635834504543004,17,6.03942103845649,8.53031581564287e-09,1.65959721518971e-07,80100,3,9,4.85017236807213,0.0198781366361763,0.335317258064594,6.03942103845649,"metanephric collecting duct development",1.65959721518971e-07,6.77999730259021,"mouse_specific"
"GO:0015959","diadenosine polyphosphate metabolic process",0.00040947948176383,14,7.72300593748562,8.6650726852249e-09,1.67829663333066e-07,155961,1,6,2.42508618403606,0.347713552515212,0.686489224423375,7.72300593748562,"diadenosine polyphosphate metabolic process",1.67829663333066e-07,6.77513127662223,"mouse_specific"
"GO:0003353","positive regulation of cilium movement",0.00118245379640355,23,4.39373777568428,8.69656425127461e-09,1.67829663333066e-07,278165,2,12,2.42508618403606,0.19760317285674,0.609361330729612,4.39373777568428,"positive regulation of cilium movement",1.67829663333066e-07,6.77513127662223,"mouse_specific"
"GO:1990009","retinal cell apoptotic process",0.000485581908452387,15,6.97781160065018,9.77210941102587e-09,1.87828576872168e-07,224595,3,8,5.45644391408115,0.0139567604459512,0.306408511441846,6.97781160065018,"retinal cell apoptotic process",1.87828576872168e-07,6.72623833201807,"mouse_specific"
"GO:0046668","regulation of retinal cell programmed cell death",0.000725853743025288,18,5.60162281686581,9.83606074718907e-09,1.88301546944188e-07,69219,2,7,4.15729060120468,0.078650744216685,0.486282957758313,5.60162281686581,"regulation of retinal cell programmed cell death",1.88301546944188e-07,6.72514611213116,"mouse_specific"
"GO:0010459","negative regulation of heart rate",0.00150469845708042,26,3.90314198861348,1.04153980305076e-08,1.98597987944261e-07,355642,3,14,3.11796795090351,0.0666886834744948,0.458594617834481,3.90314198861348,"negative regulation of heart rate",1.98597987944261e-07,6.70202515578591,"mouse_specific"
"GO:0072178","nephric duct morphogenesis",0.00230024440032462,33,3.24063736942511,1.06282833126569e-08,2.01853031485619e-07,371361,2,9,3.23344824538142,0.123168910855716,0.534993811038629,3.24063736942511,"nephric duct morphogenesis",2.01853031485619e-07,6.69496472384797,"mouse_specific"
"GO:1904464","regulation of matrix metallopeptidase secretion",0.00119732937269668,23,4.33915013841034,1.08948159848395e-08,2.0528578465922e-07,144076,1,8,1.81881463802705,0.434320489387543,0.723225381818469,4.33915013841034,"regulation of matrix metallopeptidase secretion",2.0528578465922e-07,6.6876411230006,"mouse_specific"
"GO:1990773","matrix metallopeptidase secretion",0.00119732937269668,23,4.33915013841034,1.08948159848395e-08,2.0528578465922e-07,144076,1,8,1.81881463802705,0.434320489387543,0.723225381818469,4.33915013841034,"matrix metallopeptidase secretion",2.0528578465922e-07,6.6876411230006,"mouse_specific"
"GO:0072176","nephric duct development",0.00256093646805951,35,3.08716411787524,1.27307851976243e-08,2.38939364532666e-07,355930,3,13,3.35781163943455,0.0551266915387645,0.437821115616924,3.08716411787524,"nephric duct development",2.38939364532666e-07,6.62171229566242,"mouse_specific"
"GO:0070509","calcium ion import",0.00901737529865915,80,2.00401200964025,1.30039086102356e-08,2.43112135189794e-07,291446,13,85,2.22537320417427,0.00515625682222597,0.251814746440546,2.00401200964025,"calcium ion import",2.43112135189794e-07,6.61419336236428,"mouse_specific"
"GO:0000045","autophagosome assembly",0.00902371870614489,80,2.0026032484413,1.33876311927089e-08,2.4931207349535e-07,332830,12,140,1.2471871803614,0.255023627003161,0.656724913582535,2.0026032484413,"autophagosome assembly",2.4931207349535e-07,6.60325668930432,"mouse_specific"
