"id","description","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper","fold_enrichment_final","term_name_final","padj_final","neglog10_padj","dataset"
"GO:0010608","post-transcriptional regulation of gene expression",0.0334877866601723,141,1.70327276419536,1.82395492215691e-09,3.86791997111096e-08,85907,102,481,1.32238141784681,0.00149156950946241,0.00918537155544648,1.70327276419536,"post-transcriptional regulation of gene expression",3.86791997111096e-08,7.41252252023135,"conserved_human_in_mouse"
"GO:0060602","branch elongation of an epithelium",0.00266374011239766,27,4.10037377379735,1.9206349799697e-09,4.0571552871453e-08,205926,11,21,3.26644261523225,0.000129607249344315,0.00125241047682007,4.10037377379735,"branch elongation of an epithelium",4.0571552871453e-08,7.39177836940692,"conserved_human_in_mouse"
"GO:0051707","response to other organism",0.101482256729856,344,1.37126016444646,1.97215517934553e-09,4.14990182526375e-08,114082,249,1576,0.985246217988546,0.616968766587674,0.688891575067163,1.37126016444646,"response to other organism",4.14990182526375e-08,7.38196217732418,"conserved_human_in_mouse"
"GO:0006793","phosphorus metabolic process",0.113953943586644,379,1.34543085809914,2.20483687426003e-09,4.62167729412199e-08,101571,271,1385,1.22017229558823,0.000157241670982052,0.00143786427324192,1.34543085809914,"phosphorus metabolic process",4.62167729412199e-08,7.33520038215308,"conserved_human_in_mouse"
"GO:0071396","cellular response to lipid",0.0622507273570603,229,1.48813587224002,2.76152470521431e-09,5.76640216222912e-08,104510,148,647,1.42645828974875,2.52786126024024e-06,4.22602572647525e-05,1.48813587224002,"cellular response to lipid",5.76640216222912e-08,7.23909507218952,"conserved_human_in_mouse"
"GO:0035270","endocrine system development",0.0170484355758118,85,2.01690724733675,2.97292572971732e-09,6.18413939960283e-08,183318,52,137,2.36692457586836,4.30379245434861e-10,1.43899809056441e-08,2.01690724733675,"endocrine system development",6.18413939960283e-08,7.20872072934265,"conserved_human_in_mouse"
"GO:0002831","regulation of response to biotic stimulus",0.0388333238361724,157,1.63548521184483,3.22603530506967e-09,6.68513019491623e-08,95720,109,585,1.16190942443926,0.0482767172719851,0.123466968152191,1.63548521184483,"regulation of response to biotic stimulus",6.68513019491623e-08,7.1748901303043,"conserved_human_in_mouse"
"GO:0060449","bud elongation involved in lung branching",0.000364676913453096,11,12.2021384506277,3.44677058118773e-09,7.11549229828528e-08,183562,3,6,3.11796795090351,0.0563350271744139,0.135792082308959,12.2021384506277,"bud elongation involved in lung branching",7.11549229828528e-08,7.14779504708603,"conserved_human_in_mouse"
"GO:0009605","response to external stimulus",0.191299821011944,589,1.24552447124016,4.42254515694434e-09,9.09542305862137e-08,127332,429,2357,1.13500912256055,0.00135014266886069,0.0085165249366791,1.24552447124016,"response to external stimulus",9.09542305862137e-08,7.04117709563824,"conserved_human_in_mouse"
"GO:0030224","monocyte differentiation",0.00377200769231572,32,3.43185509540226,4.5320991581524e-09,9.28569188418444e-08,170265,12,29,2.58038726971325,0.00100225260602773,0.00662094145800134,3.43185509540226,"monocyte differentiation",9.28569188418444e-08,7.03218573109614,"conserved_human_in_mouse"
"GO:0006796","phosphate-containing compound metabolic process",0.113633425669183,376,1.33854593377625,4.57079831571402e-09,9.32990667439753e-08,101789,270,1384,1.21654818893634,0.000197646451895665,0.00174582360264404,1.33854593377625,"phosphate-containing compound metabolic process",9.32990667439753e-08,7.0301227004118,"conserved_human_in_mouse"
"GO:0007431","salivary gland development",0.00551677488942585,40,2.93309589348621,4.65460595494946e-09,9.46552330390841e-08,204423,19,44,2.69279050305303,1.7829518585325e-05,0.000226965934692076,2.93309589348621,"salivary gland development",9.46552330390841e-08,7.0238553709535,"conserved_human_in_mouse"
"GO:0009299","mRNA transcription",0.00377837923411048,32,3.42606790284718,4.71254119043709e-09,9.54771356426845e-08,38906,20,63,1.97966219104985,0.00146124581878728,0.00903948889034126,3.42606790284718,"mRNA transcription",9.54771356426845e-08,7.02010061850102,"conserved_human_in_mouse"
"GO:0045637","regulation of myeloid cell differentiation",0.0206935658868426,97,1.89621655422841,4.87965272156433e-09,9.84966938241688e-08,117317,56,208,1.67890581971728,4.10826074093368e-05,0.000469392474593052,1.89621655422841,"regulation of myeloid cell differentiation",9.84966938241688e-08,7.00657834694419,"conserved_human_in_mouse"
"GO:0009790","embryo development",0.133793115787353,432,1.30617543754009,4.90314752496938e-09,9.86057343582403e-08,118197,284,1224,1.4469001602232,9.44563712244425e-12,4.18526197701798e-10,1.30617543754009,"embryo development",9.86057343582403e-08,7.0060978281853,"conserved_human_in_mouse"
"GO:0006091","generation of precursor metabolites and energy",0.0318619414288745,134,1.70131251612859,4.95810973912022e-09,9.93444782286955e-08,73818,92,448,1.28059397983537,0.00632056040250024,0.0283281695671269,1.70131251612859,"generation of precursor metabolites and energy",9.93444782286955e-08,7.00285626686772,"conserved_human_in_mouse"
"GO:0061351","neural precursor cell proliferation",0.0282427975482049,122,1.74744554695143,5.7134338313982e-09,1.14059393337437e-07,124119,67,200,2.08903852710535,7.94638316381025e-10,2.562591020282e-08,1.74744554695143,"neural precursor cell proliferation",1.14059393337437e-07,6.94286894268344,"conserved_human_in_mouse"
"GO:0071383","cellular response to steroid hormone stimulus",0.0210591211182553,98,1.88251032521097,5.77243388459329e-09,1.14816659383334e-07,120982,60,200,1.87078077054211,5.03494429940715e-07,9.8352854594154e-06,1.88251032521097,"cellular response to steroid hormone stimulus",1.14816659383334e-07,6.93999509318073,"conserved_human_in_mouse"
"GO:0021846","cell proliferation in forebrain",0.00445070701463605,35,3.18119705593286,5.83228968179102e-09,1.1558537733004e-07,165441,13,36,2.2518657423192,0.00272364992743893,0.0147114887061865,3.18119705593286,"cell proliferation in forebrain",1.1558537733004e-07,6.93709710489957,"conserved_human_in_mouse"
"GO:0071322","cellular response to carbohydrate stimulus",0.0181765791658518,88,1.95849313431304,5.98376369581933e-09,1.18157652689186e-07,157752,51,183,1.73788377591343,3.32273284364489e-05,0.000395390698643333,1.95849313431304,"cellular response to carbohydrate stimulus",1.18157652689186e-07,6.92753814527109,"conserved_human_in_mouse"
"GO:0008285","negative regulation of cell population proliferation",0.0744323398167347,263,1.42937311956701,6.32957628776174e-09,1.24431598902407e-07,133135,157,658,1.48790567869864,7.95269373892002e-08,1.7909992097981e-06,1.42937311956701,"negative regulation of cell population proliferation",1.24431598902407e-07,6.9050693183082,"conserved_human_in_mouse"
"GO:0006399","tRNA metabolic process",0.0102442329474629,59,2.32982928426757,6.3471531183246e-09,1.24431598902407e-07,116439,44,171,1.60456830221935,0.000743447822567296,0.00517359279849345,2.32982928426757,"tRNA metabolic process",1.24431598902407e-07,6.9050693183082,"conserved_human_in_mouse"
"GO:0007167","enzyme-linked receptor protein signaling pathway",0.103695406980639,347,1.35369706693951,6.4341257270383e-09,1.25684534811322e-07,117336,217,913,1.48214467764745,3.47925093815034e-10,1.20012136790629e-08,1.35369706693951,"enzyme-linked receptor protein signaling pathway",1.25684534811322e-07,6.90071815794896,"conserved_human_in_mouse"
"GO:0051246","regulation of protein metabolic process",0.0984303963514197,332,1.36445866417365,6.58943027104935e-09,1.28258553490068e-07,105648,241,1185,1.26823675302573,2.95385965873963e-05,0.000353967433452232,1.36445866417365,"regulation of protein metabolic process",1.28258553490068e-07,6.89191366239807,"conserved_human_in_mouse"
"GO:0048646","anatomical structure formation involved in morphogenesis",0.133478926331026,430,1.30318863693386,7.05753668683453e-09,1.368810496201e-07,110673,294,1206,1.520203279545,6.43126381747478e-15,3.76885890378898e-13,1.30318863693386,"anatomical structure formation involved in morphogenesis",1.368810496201e-07,6.86365667323266,"conserved_human_in_mouse"
"GO:0010464","regulation of mesenchymal cell proliferation",0.00901275599679774,54,2.42374920634002,7.60980175509809e-09,1.47068863706683e-07,177986,19,42,2.82101862224603,7.82178496175441e-06,0.000114593354950434,2.42374920634002,"regulation of mesenchymal cell proliferation",1.47068863706683e-07,6.83247926304198,"conserved_human_in_mouse"
"GO:0090257","regulation of muscle system process",0.0277962818862142,120,1.74640944854081,7.86576481439869e-09,1.51478509676583e-07,129736,71,258,1.71609088770658,1.76845450336564e-06,3.05970699788659e-05,1.74640944854081,"regulation of muscle system process",1.51478509676583e-07,6.81964897634247,"conserved_human_in_mouse"
"GO:0033144","negative regulation of intracellular steroid hormone receptor signaling pathway",0.00366729882773896,31,3.41953401222157,8.4819942407115e-09,1.6277066412633e-07,142101,17,44,2.40933887115271,0.000255022224888927,0.00214817793762697,3.41953401222157,"negative regulation of intracellular steroid hormone receptor signaling pathway",1.6277066412633e-07,6.7884238645333,"conserved_human_in_mouse"
"GO:0031347","regulation of defense response",0.0588051427099087,216,1.48590134722988,9.06409092096429e-09,1.73330861471072e-07,105776,155,845,1.14386989914803,0.0357634360792831,0.10000550365936,1.48590134722988,"regulation of defense response",1.73330861471072e-07,6.76112410449137,"conserved_human_in_mouse"
"GO:2000630","positive regulation of miRNA metabolic process",0.00856838645506662,52,2.45502450383327,9.51929765248446e-09,1.81399203517623e-07,106307,25,61,2.55571143516681,2.81441714762501e-06,4.64805256198676e-05,2.45502450383327,"positive regulation of miRNA metabolic process",1.81399203517623e-07,6.74136462415939,"conserved_human_in_mouse"
"GO:0021780","glial cell fate specification",0.00268878360380826,26,3.91173143790891,9.65513669158011e-09,1.83346672366243e-07,191237,6,8,4.67695192635527,0.000353111342679221,0.00281367028900997,3.91173143790891,"glial cell fate specification",1.83346672366243e-07,6.73672696782006,"conserved_human_in_mouse"
"GO:0045581","negative regulation of T cell differentiation",0.00411210489085839,33,3.24639446644079,9.74093725499748e-09,1.84333708471306e-07,144067,18,48,2.33847596317763,0.000262747353155182,0.00219627772192599,3.24639446644079,"negative regulation of T cell differentiation",1.84333708471306e-07,6.73439523958032,"conserved_human_in_mouse"
"GO:1902895","positive regulation of miRNA transcription",0.00782659770317436,49,2.53264665238286,9.7758997103355e-09,1.84355202149926e-07,110736,23,54,2.65604677299188,3.17981544498369e-06,5.15773636165509e-05,2.53264665238286,"positive regulation of miRNA transcription",1.84355202149926e-07,6.73434460292833,"conserved_human_in_mouse"
"GO:0060537","muscle tissue development",0.0636411688684419,230,1.46197929503379,1.06849292323761e-08,2.00802980401551e-07,130881,135,462,1.82218906221634,4.13085121183716e-13,2.10403169201051e-11,1.46197929503379,"muscle tissue development",2.00802980401551e-07,6.69722984549942,"conserved_human_in_mouse"
"GO:2001234","negative regulation of apoptotic signaling pathway",0.0207591443235652,96,1.87073950886436,1.1049201291451e-08,2.06935213190405e-07,95481,62,238,1.62448750383208,4.81078315209152e-05,0.000537269839731533,1.87073950886436,"negative regulation of apoptotic signaling pathway",2.06935213190405e-07,6.68416560119966,"conserved_human_in_mouse"
"GO:0007420","brain development",0.0964938252609938,325,1.36249642455133,1.12729771082652e-08,2.10403168630293e-07,127481,196,707,1.72877430941185,7.11947984944546e-16,4.45990404361813e-14,1.36249642455133,"brain development",2.10403168630293e-07,6.67694772407966,"conserved_human_in_mouse"
"GO:0071333","cellular response to glucose stimulus",0.016169376453045,80,2.00146614440602,1.1824266913673e-08,2.19939435766272e-07,150926,47,169,1.73425436322444,7.00950403069394e-05,0.000749054842495725,2.00146614440602,"cellular response to glucose stimulus",2.19939435766272e-07,6.6576968934216,"conserved_human_in_mouse"
"GO:1902894","negative regulation of miRNA transcription",0.00397180260858895,32,3.25922133964486,1.4785412900065e-08,2.74083334371953e-07,191952,13,26,3.11796795090351,5.92092432558229e-05,0.000648137754925123,3.25922133964486,"negative regulation of miRNA transcription",2.74083334371953e-07,6.56211737091924,"conserved_human_in_mouse"
"GO:0006886","intracellular protein transport",0.0466044332087932,178,1.54505628615441,1.53090919662832e-08,2.82828987173707e-07,149215,129,602,1.33627197895865,0.000245608598337315,0.0020915107202162,1.54505628615441,"intracellular protein transport",2.82828987173707e-07,6.54847608170526,"conserved_human_in_mouse"
"GO:0060041","retina development in camera-type eye",0.0239112384530504,106,1.79330982725431,1.61748750576178e-08,2.97814422513571e-07,125248,53,181,1.82599228063963,5.02804400262256e-06,7.74091520177767e-05,1.79330982725431,"retina development in camera-type eye",2.97814422513571e-07,6.52605427412451,"conserved_human_in_mouse"
"GO:0071331","cellular response to hexose stimulus",0.0163072609431335,80,1.98454293825184,1.68115173738845e-08,3.07830592637317e-07,150926,47,172,1.70400574061006,0.000111608217901237,0.00109597259020133,1.98454293825184,"cellular response to hexose stimulus",3.07830592637317e-07,6.51168822156318,"conserved_human_in_mouse"
"GO:0045088","regulation of innate immune response",0.0316066823599696,131,1.67665580665967,1.68318379093432e-08,3.07830592637317e-07,85498,92,492,1.16606931497205,0.0603537534803942,0.143198936207291,1.67665580665967,"regulation of innate immune response",3.07830592637317e-07,6.51168822156318,"conserved_human_in_mouse"
"GO:0072201","negative regulation of mesenchymal cell proliferation",0.00119703879803638,17,5.74502903749047,1.71506032221996e-08,3.12611329635411e-07,271323,4,8,3.11796795090351,0.0268473643872301,0.0811525989519712,5.74502903749047,"negative regulation of mesenchymal cell proliferation",3.12611329635411e-07,6.50499528636489,"conserved_human_in_mouse"
"GO:0015980","energy derivation by oxidation of organic compounds",0.0275966439066334,118,1.72972583163423,1.73909808956409e-08,3.15936152937476e-07,75635,81,403,1.25337669490414,0.0166009510420188,0.0572238501808764,1.72972583163423,"energy derivation by oxidation of organic compounds",3.15936152937476e-07,6.50040067443397,"conserved_human_in_mouse"
"GO:0002065","columnar/cuboidal epithelial cell differentiation",0.0149196192350974,75,2.0335509470557,1.78842340824497e-08,3.23817527406482e-07,223617,36,122,1.84011223332011,0.000130971022050173,0.0012611167317552,2.0335509470557,"columnar/cuboidal epithelial cell differentiation",3.23817527406482e-07,6.48969964770771,"conserved_human_in_mouse"
"GO:0061458","reproductive system development",0.0412285685664707,161,1.57971649520606,1.92155591917966e-08,3.46770852964541e-07,145717,93,353,1.64289529424378,4.19251032142179e-07,8.36966346217903e-06,1.57971649520606,"reproductive system development",3.46770852964541e-07,6.45995741329685,"conserved_human_in_mouse"
"GO:0048608","reproductive structure development",0.040912540708889,160,1.58203127873182,1.9421240128116e-08,3.49325936297795e-07,146616,92,348,1.64858075565013,4.09163431744994e-07,8.2285634797425e-06,1.58203127873182,"reproductive structure development",3.49325936297795e-07,6.45676916823339,"conserved_human_in_mouse"
"GO:0003406","retinal pigment epithelium development",0.00054359309524711,12,8.93015193622375,2.05956985995416e-08,3.69232096603625e-07,31349,8,12,4.15729060120468,0.000116495247216943,0.00113781200238771,8.93015193622375,"retinal pigment epithelium development",3.69232096603625e-07,6.43270055365923,"conserved_human_in_mouse"
"GO:0050870","positive regulation of T cell activation",0.0199661981663134,92,1.86399174088915,2.60986712853518e-08,4.6635330657432e-07,139633,55,232,1.47834687327322,0.00147725512616619,0.0091178260901537,1.86399174088915,"positive regulation of T cell activation",4.6635330657432e-07,6.33128493962185,"conserved_human_in_mouse"
"GO:0080135","regulation of cellular response to stress",0.045089301319054,172,1.54314407166223,2.92804396454459e-08,5.21498026364968e-07,142978,116,489,1.47928131822007,5.24257242117684e-06,8.02584822904881e-05,1.54314407166223,"regulation of cellular response to stress",5.21498026364968e-07,6.28274733084325,"conserved_human_in_mouse"
"GO:0042789","mRNA transcription by RNA polymerase II",0.0032522355648328,28,3.48279225647244,2.99030248604553e-08,5.30851744265412e-07,36535,17,50,2.12021820661439,0.00140179740817027,0.00875119802351431,3.48279225647244,"mRNA transcription by RNA polymerase II",5.30851744265412e-07,6.27502675130558,"conserved_human_in_mouse"
"GO:0032784","regulation of DNA-templated transcription elongation",0.00410085908002678,32,3.15665170788695,3.03863236241384e-08,5.37680077115435e-07,62737,22,79,1.73658974480702,0.00540736623545121,0.02466121002779,3.15665170788695,"regulation of DNA-templated transcription elongation",5.37680077115435e-07,6.26947605531966,"conserved_human_in_mouse"
"GO:0051641","cellular localization",0.190168711889894,579,1.23166055363769,3.09389988673652e-08,5.45687844100778e-07,112091,463,2371,1.21773020773372,6.83173596150489e-07,1.30185178287418e-05,1.23166055363769,"cellular localization",5.45687844100778e-07,6.26305572057778,"conserved_human_in_mouse"
"GO:0034655","nucleobase-containing compound catabolic process",0.0357573585092904,143,1.61778998370642,3.11344282357673e-08,5.47363335112684e-07,112932,98,526,1.16182836193363,0.0584728445416655,0.140510142306912,1.61778998370642,"nucleobase-containing compound catabolic process",5.47363335112684e-07,6.26172429697255,"conserved_human_in_mouse"
"GO:0044772","mitotic cell cycle phase transition",0.035464411335467,142,1.61974676958321,3.24610952992662e-08,5.68399848761625e-07,138399,81,388,1.30183197950095,0.0065156655081359,0.0289548145803057,1.61974676958321,"mitotic cell cycle phase transition",5.68399848761625e-07,6.24534604630052,"conserved_human_in_mouse"
"GO:0045445","myoblast differentiation",0.0126407472384555,66,2.11214009920159,3.25395876722251e-08,5.68399848761625e-07,163343,34,115,1.84366800575164,0.000190662721975862,0.00169512534219975,2.11214009920159,"myoblast differentiation",5.68399848761625e-07,6.24534604630052,"conserved_human_in_mouse"
"GO:0060322","head development",0.103955434375323,343,1.33474547185751,3.3027065747681e-08,5.75071911581027e-07,127046,208,764,1.69774171148673,7.20187732111441e-16,4.46025356819017e-14,1.33474547185751,"head development",5.75071911581027e-07,6.24027784426677,"conserved_human_in_mouse"
"GO:0023056","positive regulation of signaling",0.171285953215392,528,1.24699211464887,3.34537587149706e-08,5.80646449033726e-07,113500,377,1799,1.30680813506462,3.9719144310218e-09,1.09882911924207e-07,1.24699211464887,"positive regulation of signaling",5.80646449033726e-07,6.23608822556229,"conserved_human_in_mouse"
"GO:0014706","striated muscle tissue development",0.0589320236079823,213,1.46210910924868,3.8641090912814e-08,6.68552207856623e-07,127738,126,440,1.78574528097201,1.15483184142753e-11,5.07567220627423e-10,1.46210910924868,"striated muscle tissue development",6.68552207856623e-07,6.17486467262231,"conserved_human_in_mouse"
"GO:0046632","alpha-beta T cell differentiation",0.0141060229346271,71,2.03612903374708,4.04496040168969e-08,6.97627664215469e-07,118754,44,137,2.00278233342707,2.22372448554406e-06,3.7405242117948e-05,2.03612903374708,"alpha-beta T cell differentiation",6.97627664215469e-07,6.15637630591679,"conserved_human_in_mouse"
"GO:0090199","regulation of release of cytochrome c from mitochondria",0.00194814528139557,21,4.36063250117692,4.16953095848873e-08,7.16843650591912e-07,76697,16,44,2.26761305520255,0.000843855020581501,0.00574158534602894,4.36063250117692,"regulation of release of cytochrome c from mitochondria",7.16843650591912e-07,6.14457555714893,"conserved_human_in_mouse"
"GO:0009144","purine nucleoside triphosphate metabolic process",0.0141213772337721,71,2.03391513252736,4.21345556150773e-08,7.22117383969092e-07,83103,48,245,1.22173438076219,0.0776285848818519,0.171494036321886,2.03391513252736,"purine nucleoside triphosphate metabolic process",7.22117383969092e-07,6.14139219984539,"conserved_human_in_mouse"
"GO:1901652","response to peptide",0.0782255247309643,269,1.39109031995362,4.41528056334227e-08,7.54334767091392e-07,102827,178,968,1.14669069268766,0.0239119646952325,0.0746392941517853,1.39109031995362,"response to peptide",7.54334767091392e-07,6.1224358753041,"conserved_human_in_mouse"
"GO:0009628","response to abiotic stimulus",0.108931975142239,356,1.32204474210417,4.53901853530538e-08,7.73051594294198e-07,105032,254,1126,1.40668536328507,2.3332785321635e-09,6.8367569894038e-08,1.32204474210417,"response to abiotic stimulus",7.73051594294198e-07,6.11179151983392,"conserved_human_in_mouse"
"GO:0045596","negative regulation of cell differentiation",0.0853449503118979,289,1.36984537088623,5.15429809855036e-08,8.75106686514003e-07,132312,179,698,1.59918700060667,2.29015694860429e-11,9.67546927898713e-10,1.36984537088623,"negative regulation of cell differentiation",8.75106686514003e-07,6.05793899778923,"conserved_human_in_mouse"
"GO:0010647","positive regulation of cell communication",0.17190244758048,528,1.24252002234995,5.31692163837303e-08,8.99913755563137e-07,114198,378,1799,1.31027446964039,2.71868190350935e-09,7.81223047722121e-08,1.24252002234995,"positive regulation of cell communication",8.99913755563137e-07,6.04579910975819,"conserved_human_in_mouse"
"GO:0030324","lung development",0.0316773306870964,129,1.64737573802816,5.64946117020848e-08,9.53237256273567e-07,134945,66,226,1.82111402442152,4.12858681278783e-07,8.27235225356386e-06,1.64737573802816,"lung development",9.53237256273567e-07,6.02079899205174,"conserved_human_in_mouse"
"GO:0001501","skeletal system development",0.065381938795679,231,1.42924183135302,5.81126476270187e-08,9.77512128293988e-07,117651,131,523,1.56196482435319,5.19057801349616e-08,1.18859874678799e-06,1.42924183135302,"skeletal system development",9.77512128293988e-07,6.0098778454733,"conserved_human_in_mouse"
"GO:0010594","regulation of endothelial cell migration",0.0209498742775541,94,1.81508917255789,6.09394080284481e-08,1.02190699616936e-06,153072,50,165,1.88967754600213,3.1620173663976e-06,5.15773636165509e-05,1.81508917255789,"regulation of endothelial cell migration",1.02190699616936e-06,5.99058862757546,"conserved_human_in_mouse"
"GO:0030518","nuclear receptor-mediated steroid hormone signaling pathway",0.0131513387892279,67,2.06089739644988,6.25086377250997e-08,1.04181062875166e-06,109277,38,126,1.88067908149736,5.14315765645706e-05,0.000572045086279408,2.06089739644988,"nuclear receptor-mediated steroid hormone signaling pathway",1.04181062875166e-06,5.9822112161252,"conserved_human_in_mouse"
"GO:0043401","steroid hormone receptor signaling pathway",0.0131513387892279,67,2.06089739644988,6.25086377250997e-08,1.04181062875166e-06,109277,38,126,1.88067908149736,5.14315765645706e-05,0.000572045086279408,2.06089739644988,"steroid hormone receptor signaling pathway",1.04181062875166e-06,5.9822112161252,"conserved_human_in_mouse"
"GO:0032755","positive regulation of interleukin-6 production",0.00609342403937133,40,2.65552334269063,6.37515896804608e-08,1.05928708462961e-06,129192,24,100,1.49662461643369,0.0248999616533311,0.0772366482701504,2.65552334269063,"positive regulation of interleukin-6 production",1.05928708462961e-06,5.9749863228256,"conserved_human_in_mouse"
"GO:0046889","positive regulation of lipid biosynthetic process",0.0104440691860025,57,2.20778434310719,6.67664554180151e-08,1.10600967181818e-06,173025,26,115,1.4098637691042,0.0403425121309134,0.109713917721296,2.20778434310719,"positive regulation of lipid biosynthetic process",1.10600967181818e-06,5.9562410752023,"conserved_human_in_mouse"
"GO:0042254","ribosome biogenesis",0.0157239518747258,76,1.95525506657119,6.76875292081278e-08,1.11745662557757e-06,56368,64,282,1.41524786423989,0.00205391230666634,0.0117582164614827,1.95525506657119,"ribosome biogenesis",1.11745662557757e-06,5.95176932514269,"conserved_human_in_mouse"
"GO:0032355","response to estradiol",0.0123506658077643,64,2.09624064325865,6.78675491864543e-08,1.11745662557757e-06,103292,31,115,1.68099141700885,0.00193038144741651,0.0112760759790139,2.09624064325865,"response to estradiol",1.11745662557757e-06,5.95176932514269,"conserved_human_in_mouse"
"GO:0044085","cellular component biogenesis",0.262240203806693,766,1.18162869637727,6.83174444335071e-08,1.12147612097173e-06,99224,620,3098,1.24799233670767,5.97965633632091e-11,2.31128560517368e-09,1.18162869637727,"cellular component biogenesis",1.12147612097173e-06,5.95020996919703,"conserved_human_in_mouse"
"GO:0071326","cellular response to monosaccharide stimulus",0.0168928625181273,80,1.9157475242694,7.04002623943739e-08,1.15219648663465e-06,150926,47,174,1.68441946772948,0.00015055946509337,0.00140448642950021,1.9157475242694,"cellular response to monosaccharide stimulus",1.15219648663465e-06,5.93847345339131,"conserved_human_in_mouse"
"GO:0009141","nucleoside triphosphate metabolic process",0.0151767734134736,74,1.97244000851526,7.19087015181879e-08,1.17336054872492e-06,80814,51,259,1.22792560228633,0.0658945000260539,0.151019775080737,1.97244000851526,"nucleoside triphosphate metabolic process",1.17336054872492e-06,5.93056851792564,"conserved_human_in_mouse"
"GO:0071824","protein-DNA complex organization",0.0146578400400782,72,1.98707405133326,8.15730094289457e-08,1.32708328772464e-06,64683,48,198,1.5117420368017,0.00175278864648256,0.0104515296754157,1.98707405133326,"protein-DNA complex organization",1.32708328772464e-06,5.8771018199659,"conserved_human_in_mouse"
"GO:0022008","neurogenesis",0.233118456156169,689,1.19562254934109,8.34236463089591e-08,1.35315140590425e-06,132879,475,1878,1.57724683352414,6.6987974857723e-28,8.90449909694123e-26,1.19562254934109,"neurogenesis",1.35315140590425e-06,5.86865360689838,"conserved_human_in_mouse"
"GO:0035148","tube formation",0.0196768996606903,89,1.82972098586651,9.67542587140996e-08,1.56472020769093e-06,135339,47,165,1.776296893242,3.65354536796532e-05,0.000423944877263799,1.82972098586651,"tube formation",1.56472020769093e-06,5.80556330867296,"conserved_human_in_mouse"
"GO:0009205","purine ribonucleoside triphosphate metabolic process",0.0139029846600428,69,2.00767116139057,1.03895895446576e-07,1.67524446799952e-06,85504,46,237,1.21035042819883,0.0930898909250162,0.190300039587899,2.00767116139057,"purine ribonucleoside triphosphate metabolic process",1.67524446799952e-06,5.77592180751904,"conserved_human_in_mouse"
"GO:0045089","positive regulation of innate immune response",0.0251787906214501,107,1.71909724715444,1.07265456954258e-07,1.72447416047406e-06,59981,78,401,1.21297506319438,0.0371301251082986,0.102460345235558,1.71909724715444,"positive regulation of innate immune response",1.72447416047406e-06,5.76334330871764,"conserved_human_in_mouse"
"GO:0048872","homeostasis of number of cells",0.0346239212731698,137,1.60064804725211,1.09399705058304e-07,1.75361291931694e-06,141753,84,386,1.35704304598909,0.0017406083479362,0.010390268889652,1.60064804725211,"homeostasis of number of cells",1.75361291931694e-06,5.7560662636249,"conserved_human_in_mouse"
"GO:0065003","protein-containing complex assembly",0.109598189864934,355,1.31031739134069,1.14534809565989e-07,1.8305416778142e-06,78717,276,1435,1.1993855811141,0.000431267412235884,0.00332448005188907,1.31031739134069,"protein-containing complex assembly",1.8305416778142e-06,5.73742037864333,"conserved_human_in_mouse"
"GO:0001525","angiogenesis",0.0605111267620416,215,1.43732425235421,1.15616462495867e-07,1.84242608363297e-06,109747,140,538,1.62273424954086,1.29270244272319e-09,3.93588173901753e-08,1.43732425235421,"angiogenesis",1.84242608363297e-06,5.73460992659741,"conserved_human_in_mouse"
"GO:0001678","intracellular glucose homeostasis",0.0174067413870687,81,1.88243103994206,1.18023911048215e-07,1.87530704143665e-06,149296,48,186,1.60927378111149,0.000409538051986874,0.00319784876413421,1.88243103994206,"intracellular glucose homeostasis",1.87530704143665e-06,5.72692761567773,"conserved_human_in_mouse"
"GO:0090287","regulation of cellular response to growth factor stimulus",0.0376151939775434,146,1.57014978331361,1.26173586144089e-07,1.99897105955025e-06,144355,89,306,1.81371991915302,5.31643479970928e-09,1.44872848292078e-07,1.57014978331361,"regulation of cellular response to growth factor stimulus",1.99897105955025e-06,5.69919349340995,"conserved_human_in_mouse"
"GO:0040029","epigenetic regulation of gene expression",0.0204050441519075,91,1.80407831811462,1.27716354927866e-07,2.01754821552716e-06,110652,58,278,1.30102259821873,0.0191165465852499,0.0636051153172234,1.80407831811462,"epigenetic regulation of gene expression",2.01754821552716e-06,5.69517607767792,"conserved_human_in_mouse"
"GO:0019725","cellular homeostasis",0.0764521212032626,261,1.38102805533849,1.29049183852662e-07,2.03271113293932e-06,124366,183,822,1.3882922993074,1.11719900040518e-06,2.05007897380749e-05,1.38102805533849,"cellular homeostasis",2.03271113293932e-06,5.69192433424149,"conserved_human_in_mouse"
"GO:0072594","establishment of protein localization to organelle",0.0318966367466716,128,1.62336661655979,1.3804754879807e-07,2.16818196239044e-06,90738,93,410,1.41449277772696,0.000241850313900249,0.0020627295942979,1.62336661655979,"establishment of protein localization to organelle",2.16818196239044e-06,5.6639042728966,"conserved_human_in_mouse"
"GO:0045927","positive regulation of growth",0.0309673574427144,125,1.63289176790795,1.43277476324033e-07,2.24385702863787e-06,118817,69,287,1.49923197639263,0.000264147869163172,0.00220460319592541,1.63289176790795,"positive regulation of growth",2.24385702863787e-06,5.64900481838368,"conserved_human_in_mouse"
